"school_id","panel_year","school_city","school_state","school_district","nces_id","locale","self_reported_grades_pre_k","self_reported_grades_kindergarten","self_reported_grades_1st","self_reported_grades_2nd","self_reported_grades_3rd","self_reported_grades_4th","self_reported_grades_5th","self_reported_grades_6th","self_reported_grades_7th","self_reported_grades_8th","self_reported_grades_9th","self_reported_grades_10th","self_reported_grades_11th","self_reported_grades_12th","self_reported_race_aian","self_reported_race_asian","self_reported_race_hispanic","self_reported_race_black","self_reported_race_white","self_reported_race_multiple","self_reported_race_nhpi","self_reported_frpl","self_reported_total_enrollment","self_reported_swd","self_reported_ell","grades_elementary","grades_middle","grades_high","school_descriptor_sws","school_descriptor","school_descriptor_alt2019","title_i_schoolwide","term_2021","leader_tenure","leaps_high_expectations","leaps_whole_child","leaps_rigorous_learning","leaps_relevance","leaps_affirmation","leaps_social_consciousness","leaps_connection","leaps_customization","leaps_self_direction","leaps_anytime_anywhere","self_reported_ela","self_reported_math","leaps_rank_high_expectations","leaps_rank_whole_child","leaps_rank_rigorous_learning","leaps_rank_relevance","leaps_rank_affirmation","leaps_rank_social_consciousness","leaps_rank_connection","leaps_rank_customization","leaps_rank_self_direction","leaps_rank_anytime_anywhere","leadership_diversity","teaching_diversity","leader1_race","leader1_gender","leaps_interest"
75,2019,"Novi","Michigan","Charter School Partners","260104308495","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0245901639344262,0.0163934426229508,0.0901639344262295,0.860655737704918,0.00819672131147541,0,0.245901639344262,108,6.5,0,0,0,1,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,2019,NA,NA,"New York City Department of Education","360012205727","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00921658986175115,0.516129032258065,0.423963133640553,0.0115207373271889,0.032258064516129,0,0.00691244239631336,0.912442396313364,NA,NA,NA,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,2019,"Meriden","Connecticut","Meriden Public Schools","090240000441","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00167926112510495,0.036943744752309,0.491183879093199,0.107472712006717,0.340890008396306,0.0209907640638119,0.000839630562552477,0.658270361041142,1144,18,14,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,2019,"Devens","Massachusetts","none provided","250003800581","Suburban",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0151898734177215,0.0278481012658228,0.00506329113924051,0.913924050632911,0.0354430379746835,0,0,406,14.5,0,0,0,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2019,"New York","New York","New York City Department of Education","360007806185","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0525,0.44,0.1775,0.2925,0.035,0.0025,0.525,NA,NA,NA,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,2019,"Greeley","Colorado","GREELEY-EVANS WELD COUNTY SCHOOL DISTRICT 6","080441006719",NA,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2019,NA,"Idaho","none provided","160018101100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,2019,"Nampa","Idaho","Gem Innovation Schools","160234001080","Rural",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0155440414507772,0.233160621761658,0.00518134715025907,0.715025906735751,0.0310880829015544,0,0.316062176165803,NA,NA,NA,1,0,0,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,2019,"Issaquah","Washington","District","530375003588","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0087719298245614,0.140350877192982,0.0789473684210526,0.0087719298245614,0.736842105263158,0.0263157894736842,0,0.0964912280701754,NA,NA,NA,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,2019,"Denver","Colorado","Girls Athletic Leadership Schools of Denver","080336006473","Urban",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0178571428571429,0.0321428571428571,0.4,0.0678571428571429,0.446428571428571,0.0321428571428571,0.00357142857142857,0.485714285714286,246,8.9,20.3,0,1,0,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,2019,"Shafter","California","Grimmway Schools","069101212948","Rural",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0012987012987013,0.00519480519480519,0.938961038961039,0.0155844155844156,0.038961038961039,NA,NA,0.806493506493506,NA,NA,NA,1,1,0,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2019,"Chicago","Illinois","Chicago Public Schools District 299","170993002031","Urban",0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.00327868852459016,0.00218579234972678,0.159562841530055,0.820765027322404,0.00655737704918033,0.00655737704918033,0.00109289617486339,0.73879781420765,838,6.7,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,2019,"Chattanooga","Tennessee","Hamilton County Schools","470159001416","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.0666666666666667,0,0.025,0.883333333333333,0.025,NA,0,112,0,0,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2019,"Bennett","North Carolina","Moore County","370309001319","Rural",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.0532319391634981,0.026615969581749,0.904942965779468,0.0152091254752852,0,0.380228136882129,273,13.9,0.7,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2019,"Highline","Washington","none provided","530354002976","Suburban",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.00523560209424084,0.031413612565445,0.31413612565445,0.0785340314136126,0.476439790575916,0.0785340314136126,0.0157068062827225,0.607329842931937,192,21.4,5.2,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,2019,"Lexington","Mississippi","Holmes County Consolidated School District","280198001400","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.00126903553299492,0,0.996192893401015,0.00253807106598985,0,0,1,781,10.6,0.5,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,2019,"Mohawk","Michigan","Public Schools of Calumet, Laurium & Keweenaw","260769001863","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0161290322580645,0,0,0,0.983870967741935,0,0,0.741935483870968,55,30.9,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,2019,"Washington","District of Columbia","N/A","110005800308","Urban",0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,0.003584229390681,0.032258064516129,0.96415770609319,0,NA,NA,0,259,8.9,2.7,0,1,0,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2019,"San Diego","California","Urban Discovery Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,2019,"Tukwila","Washington","Impact Public Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,2019,"Reno","Nevada","none provided","320048000869","Urban",1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.018018018018018,0.00900900900900901,0.306306306306306,0.00900900900900901,0.594594594594595,0.0630630630630631,NA,0.585585585585586,121,9.1,3.3,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,2019,"San Antonio","Texas","North East Independent School District","483294007513","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00204498977505112,0.0347648261758691,0.566462167689162,0.0388548057259714,0.319018404907975,0.0368098159509202,0.00204498977505112,0.233128834355828,486,2.9,0.4,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2019,"Louisville","Kentucky","Jefferson County Public Schools (JCPS)","210299000753","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00157728706624606,0.083596214511041,0.123817034700315,0.51813880126183,0.252365930599369,0.0197160883280757,0.000788643533123028,0.779179810725552,1165,13.6,24,0,0,1,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,2019,"Meriden","Connecticut","Meriden Public Schools","090240000445","Suburban",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.00420168067226891,0.0630252100840336,0.663865546218487,0.0987394957983193,0.144957983193277,0.023109243697479,0.00210084033613445,0.876050420168067,478,17.4,14.6,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,2019,"Nephi","Utah","Juab School District","490045000334","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0107671601615074,0.00403768506056528,0.0309555854643338,0.0053835800807537,0.928667563930013,0.0174966352624495,0.00269179004037685,0.308209959623149,701,15.3,0,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,2019,"Grand Rapids","Michigan","Kent ISD","268062008464",NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,2019,"Wales","Wisconsin","Kettle Moraine School District","550351002914","Suburban",0,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,0.0140845070422535,0.0211267605633803,0.00704225352112676,0.922535211267606,0.0352112676056338,NA,0.140845070422535,135,3,0,1,0,0,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2019,"Houston","Texas","KIPP Texas Houston","480005411548","Urban",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.00643086816720257,0.00321543408360129,0.482315112540193,0.479099678456592,0.022508038585209,0.00643086816720257,0,0.913183279742765,320,8.1,17.2,0,1,0,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2019,"Oakland","California","Education for Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2019,"Denver","Colorado","Denver Public Schools","080336000411","Urban",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.00403225806451613,0.00806451612903226,0.326612903225806,0.5,0.129032258064516,0.032258064516129,NA,0.766129032258065,283,12.4,17.3,1,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2019,"Lindsay","California","Lindsay Unified","062187002595","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00191570881226054,0.0268199233716475,0.925287356321839,0.00191570881226054,0.0421455938697318,0.00191570881226054,NA,0.874521072796935,1072,4.1,31.4,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2019,"Oakland","California","Lighthouse Community Public Schools","062805014027","Urban",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0213675213675214,0.653846153846154,0.196581196581197,0.0683760683760684,0.0598290598290598,0,0.700854700854701,NA,NA,NA,1,1,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2019,"Logan","Utah","Logan City School District","490051000351","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0103406326034063,0.0413625304136253,0.279197080291971,0.0194647201946472,0.628345498783455,0.0097323600973236,0.0115571776155718,0.481143552311436,1729,12.4,4.4,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2019,"Marks","Mississippi","none provided","280381000730","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.988603988603989,0.0113960113960114,0,0,1,363,12.1,0,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2019,"Austin","Texas","Montessori For All","480144212915","Urban",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0106100795755968,0.445623342175066,0.0901856763925729,0.416445623342175,0.0371352785145889,0,0.389920424403183,383,8.4,26.1,1,1,0,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,2019,"Plymouth","Massachusetts","Map Academy Charter School","250058902885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2019,"New Meadows","Idaho","Meadows Valley School District","160206000826","Rural",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0181818181818182,0.00606060606060606,0.103030303030303,0,0.836363636363636,0.0242424242424242,0.0121212121212121,0.648484848484848,164,15.9,4.3,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2019,"Mena","Arkansas","Mena School District","050975000713","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0195694716242661,0.0176125244618395,0.0489236790606654,0.00978473581213307,0.902152641878669,0.00195694716242661,NA,0.311154598825832,522,9,0.8,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2019,"Oakland","California","Oakland Unified School District","062805011350","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00584795321637427,0.0701754385964912,0.578947368421053,0.245614035087719,0.0584795321637427,0.0409356725146199,NA,0.766081871345029,160,10.6,15.6,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,2019,"Dexter","Michigan","Dexter Community School District","261203000738","Suburban",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00646203554119548,0.0290791599353796,0.00646203554119548,0.938610662358643,0.0177705977382876,0.00161550888529887,0.0710823909531502,577,12.3,0.7,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,2019,"Henderson","Minnesota","Minnesota New Country School","270009202487","Rural",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0150375939849624,0.0150375939849624,0.0300751879699248,0.0075187969924812,0.87218045112782,0.0601503759398496,NA,0.240601503759398,138,0,0,0,0,1,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,2019,"Boston","Massachusetts","Boston Public Schools","250279000946","Urban",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00460829493087558,0.00460829493087558,0.391705069124424,0.207373271889401,0.317972350230415,0.0691244239631336,0.00460829493087558,0,229,36.2,14.8,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,2019,"Oceanside","California","Vista Unified School District","064119012341","Suburban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00305997552019584,0.0924112607099143,0.329253365973072,0.0269277845777234,0.489596083231334,0.0483476132190942,0.0104039167686659,0.24969400244798,1573,6,1.2,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2019,"Montpelier","Vermont","Montpelier-Roxbury Public Schools","500570000199","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.0324675324675325,0.0454545454545455,0.0422077922077922,0.853896103896104,0.025974025974026,NA,0.198051948051948,293,10.9,3.4,0,0,1,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,2019,"New York","New York","Mott Haven Academy Charter School","360096006013","Urban",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.0131578947368421,0,0.694078947368421,0.273026315789474,0.00657894736842105,0.00986842105263158,0.00328947368421053,0.963815789473684,327,24.5,19.6,1,1,0,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2019,"Albuquerque","New Mexico","Albuquerque Public Schools","350006000918","Urban",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.885,0,0.0875,0.015,0.0125,0,0,0.67,NA,NA,NA,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,2019,"Bloomington","Minnesota","Archdiocese of St. Paul and Minneapolis","701232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2019,"Durham","North Carolina","University of North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,2019,"Jonesboro","Arkansas","Nettleton School District","051044000762","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.0126715945089757,0.0527983104540655,0.398099260823654,0.521647307286167,0.0147835269271383,NA,0.252375923970433,936,12.4,3.6,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,2019,"Aurora","Colorado","Charter School Institute","080002006661","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0.0202020202020202,0.737373737373737,0.151515151515152,0.0606060606060606,0.0202020202020202,0.0101010101010101,0.96969696969697,90,0,41.1,0,0,1,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2019,"North Berwick","Maine","School Administrative District 60","231470000512","Rural",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0036231884057971,0.0153985507246377,0.0108695652173913,0.0072463768115942,0.947463768115942,0.0153985507246377,NA,0.310688405797101,1112,21.8,1.4,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2019,"Mukwonago","Wisconsin","Norris School District","551071003072",NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2019,"Tarboro","North Carolina","Edgecombe County Schools","370132000555","Rural",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00411522633744856,0,0.160493827160494,0.769547325102881,0.0617283950617284,0.00411522633744856,0,0.979423868312757,235,9.8,5.5,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2019,"North Little Rock","Arkansas","North Little Rock School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2019,"Rogers","Arkansas","Rogers Public School District","051197000956","Urban",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0132075471698113,0.0113207547169811,0.367924528301887,0.00754716981132075,0.543396226415094,0.00754716981132075,0.0490566037735849,0.366037735849057,509,14.5,40.3,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,2019,"Houston","Texas","Spring Branch ISD","484110004684","Urban",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0808270676691729,0.240601503759398,0.154135338345865,0.484962406015038,0.0394736842105263,0,0.37406015037594,473,7.4,19.2,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2019,"Murfreesboro","Tennessee","Rutherford County Schools","470369001523","Urban",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.00411522633744856,0.0306355738454504,0.12482853223594,0.242341106538637,0.571559213534522,0.025148605395519,0.00137174211248285,0,2056,16.9,6.8,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2019,"Boise","Idaho","none provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,2019,"East Providence","Rhode Island","none provided","440033000103","Suburban",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0102739726027397,0.0205479452054795,0.0513698630136986,0.171232876712329,0.585616438356164,0.160958904109589,0,0.636986301369863,298,12.8,12.4,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
